Classifier,Avg_AUC,Avg_Acc,Number_of_Features,Features,AUC_each_fold,Acc_each_fold,TPR_multiclass_each_fold,FPR_multiclass_each_fold,Best_Hyperparameters
KNearest Neighbors,0.5151948126846102,0.45353650793650785,2,hr_avg(t-1);hr_max(t),[[0.6281779661016949, 0.46186186186186184, 0.47572815533980584], [0.48789346246973364, 0.5672727272727273, 0.45542806707855243], [0.6585956416464891, 0.4696969696969697, 0.46425419240953225], [0.46260683760683763, 0.6512226512226512, 0.411738746690203], [0.5886752136752137, 0.4407979407979408, 0.5039717563989409]],[0.5396825396825397, 0.432, 0.568, 0.472, 0.256],[[array([0.   , 0.   , 0.   , 0.125, 0.125, 0.25 , 0.25 , 0.375, 0.375,
       0.36363636, 0.36363636, 0.40909091, 0.40909091, 0.45454545,
       0.45454545, 0.5       , 0.5       , 0.54545455, 0.54545455,
       0.59090909, 0.59090909, 0.68181818, 0.68181818, 0.72727273,
       0.72727273, 0.81818182, 0.81818182, 0.86363636, 0.86363636,
       0.90909091, 0.90909091, 0.95454545, 0.95454545, 1.        ,
       1.        ])], [array([0.        , 0.00854701, 0.20512821, 0.20512821, 0.25641026,
       0.25641026, 0.29059829, 0.29059829, 0.32478632, 0.32478632,
       0.41025641, 0.41025641, 0.48717949, 0.48717949, 0.58119658,
       0.58119658, 0.73504274, 0.73504274, 1.        ]), array([0.        , 0.00900901, 0.07207207, 0.07207207, 0.20720721,
       0.20720721, 0.26126126, 0.26126126, 0.47747748, 0.47747748,
       0.48648649, 0.48648649, 0.62162162, 0.62162162, 0.63963964,
       0.63963964, 0.81081081, 0.81081081, 0.85585586, 0.85585586,
       0.86486486, 0.86486486, 0.99099099, 0.99099099, 1.        ]), array([0.        , 0.        , 0.        , 0.09090909, 0.09090909,
       0.18181818, 0.18181818, 0.27272727, 0.27272727, 0.31818182,
       0.31818182, 0.36363636, 0.36363636, 0.40909091, 0.40909091,
       0.5       , 0.5       , 0.54545455, 0.54545455, 0.59090909,
       0.59090909, 0.63636364, 0.63636364, 0.68181818, 0.68181818,
       0.72727273, 0.72727273, 0.77272727, 0.77272727, 0.81818182,
       0.81818182, 0.86363636, 0.86363636, 0.90909091, 0.90909091,
       1.        , 1.        ])]],{'random_state': 0}
Random Forest,0.5155078169033872,0.45512380952380943,2,hr_avg(t-1);hr_max(t),[[0.5534957627118645, 0.628828828828829, 0.38813845504432254], [0.48789346246973364, 0.5672727272727273, 0.45542806707855243], [0.6585956416464891, 0.4696969696969697, 0.46425419240953225], [0.46260683760683763, 0.6512226512226512, 0.411738746690203], [0.5886752136752137, 0.4407979407979408, 0.5039717563989409]],[0.5476190476190477, 0.432, 0.568, 0.472, 0.256],[[array([0.   , 0.   , 0.125, 0.125, 0.25 , 0.25 , 0.25 , 0.25 , 0.25 ,
       0.25 , 0.25 , 0.25 , 0.25 , 0.25 , 0.25 , 0.25 , 0.25 , 0.375,
       0.375, 0.5  , 0.5  , 0.625, 0.625, 0.75 , 0.75 , 0.75 , 0.75 ,
       0.875, 0.875, 1.   , 1.   , 1.   ]), array([0.        , 0.2       , 0.2       , 0.2       , 0.2       ,
       0.26666667, 0.26666667, 0.4       , 0.4       , 0.4       ,
       0.4       , 0.46666667, 0.46666667, 0.46666667, 0.46666667,
       0.46666667, 0.53333333, 0.53333333, 0.53333333, 0.6       ,
       0.66666667, 0.66666667, 0.73333333, 0.73333333, 0.93333333,
       0.93333333, 0.93333333, 1.        , 1.        , 1.        ]), array([0.        , 0.10679612, 0.11650485, 0.12621359, 0.13592233,
       0.13592233, 0.15533981, 0.16504854, 0.17475728, 0.19417476,
       0.21359223, 0.22330097, 0.25242718, 0.29126214, 0.32038835,
       0.33980583, 0.33980583, 0.3592233 , 0.36893204, 0.36893204,
       0.37864078, 0.37864078, 0.39805825, 0.39805825, 0.39805825,
       0.41747573, 0.41747573, 0.42718447, 0.48543689, 0.50485437,
       0.90291262, 0.9223301 , 0.94174757, 0.95145631, 0.97087379,
       1.        ])], [array([0.        , 0.        , 0.        , 0.14285714, 0.14285714,
